"","Metabolite","Group1","Group2","P_Value","Higher_Group","p_value","Correct","IL_W_FUL_R10","IL_W_FUL_R4","IL_W_DES_R1","IL_W_DES_R6","IL_W_DES_R8","IL_D_WEB_R1","IL_D_WEB_R9","IL_D_CDB_R7","H_W_FUL_R10","H_W_DES_R10","H_W_FUL_R4","H_W_DES_R6","H_D_CDB_R10","H_D_CDB_R7","IL_W_FUL_R3","IL_D_CDB_R3","H_D_WEB_R1","IL_D_WEB_R2","H_D_WEB_R10","H_W_FUL_R9","H_D_CDB_R5","H_D_WEB_R5","H_W_DES_R8","IL_D_CDB_R1"
"392","Path389",NA,NA,NA,NA,0.0592070803361627,"PWY-7242: D-fructuro0te degradation",616.6244841,1665.511062,889.9140875,381.678204,481.1354306,369.3003723,735.4026596,446.5580454,882.9109198,542.8375192,755.0113307,346.6018968,214.201112,516.9198973,482.7607509,484.3037081,416.9375049,415.3917659,464.1318358,728.1769455,397.6074652,619.1160477,746.6824374,672.6129926
"393","Path390",NA,NA,NA,NA,0.413251914062458,"PWY-7245: superpathway of 0D/0DP - 0DH/0DPH interconversion (yeast)",0,42.87305312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","Path391",NA,NA,NA,NA,0.10978758778553,"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",6248.18989,11090.11448,9268.318438,6087.101183,5990.301643,6556.186404,9047.250172,4948.126874,8835.063976,6336.022628,6976.24983,3623.905304,3503.446042,7741.197212,8203.405621,6860.332288,6463.572403,5482.687145,6239.180087,8319.693845,5239.294331,7816.67105,9154.345304,6223.38811
"395","Path392",NA,NA,NA,NA,0.295358313086751,"PWY-7254: TCA cycle VII (acetate-producers)",831.241678,1994.098034,2003.194724,1114.995998,1160.547358,811.367729,2195.760114,1244.751805,2405.490176,2019.932977,1230.866771,510.017172,475.5641506,1934.503447,1416.4584,992.6923515,941.9779942,851.1427664,1116.975727,2294.250642,713.5929929,1033.066392,2117.855363,1373.45842
"396","Path393",NA,NA,NA,NA,0.612127313449782,"PWY-7268: cytosolic 0DPH production (yeast)",113.9470519,61.783817,229.4052005,0,120.089975,0,443.8448871,71.68181497,140.3461193,163.6405335,143.2033409,212.6619576,0,382.4978137,0,70.57317618,56.07080863,0,183.6063737,252.3500863,0,98.54366289,443.0374005,0
"397","Path394",NA,NA,NA,NA,0.666291302299592,"PWY-7269: mitochondrial 0DPH production (yeast)",76.20708742,322.8212312,117.0683792,0,80.36940511,0,307.4178118,47.97837416,94.00459137,109.6663388,95.82518812,143.0357288,0,263.2849898,0,47.16121399,37.49762802,0,123.1725247,168.9963189,0,65.85243396,298.067434,0
"398","Path395",NA,NA,NA,NA,0.963329026637258,"PWY-7279: aerobic respiration II (cytochrome c) (yeast)",1091.690912,807.5572477,1479.663286,597.9027281,894.294932,1155.492667,1128.869459,1004.647344,91.2185903,29.35089588,8.257847499,43.0452607,0,263.1166321,1423.392277,1617.1514,43.99929927,570.8892902,63.65176104,19.44320452,49.8741412,24.53700344,143.0102337,1084.652366
"399","Path396",NA,NA,NA,NA,0.497440855493816,"PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II",611.3210282,4481.629255,1941.174619,734.0714245,838.6550629,861.501987,1925.392191,702.6383393,1378.220894,650.1993126,761.1101462,358.7088458,594.2413388,1355.40577,998.9552182,829.2117094,924.9988139,394.3677673,996.6294685,1031.463299,438.9356414,749.770569,1520.297236,1048.713867
"400","Path397",NA,NA,NA,NA,0.0769392665190309,"PWY-7295: L-arabinose degradation IV",54.57629381,164.8690671,0,0,0,0,176.8260657,0,204.1321194,0,229.2026184,23.50483166,42.92448705,0,0,0,0,0,0,0,0,0,67.39542425,74.40391952
"401","Path398",NA,NA,NA,NA,0.41325191406246,"PWY-7303: 3-dimethylallyl-4-hydroxybenzoate biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.13169574,0
"402","Path399",NA,NA,NA,NA,0.833573604347486,"PWY-7315: dTDP-N-acetylthomosamine biosynthesis",0,172.3398386,36.06105999,0,35.73114343,0,21.55096653,0,32.42430349,0,0,0,0,0,0,0,0,82.40499536,0,0,61.49919585,0,0,93.8670206
"403","Path400",NA,NA,NA,NA,0.230956383718214,"PWY-7316: dTDP-N-acetylviosamine biosynthesis",0,107.5309898,0,0,0,0,0,0,23.96878364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","Path401",NA,NA,NA,NA,0.718912737786235,"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis",360.6518426,1575.757419,954.0106537,318.1461659,337.475588,394.1466017,1026.563014,199.99259,588.5558578,344.3046607,536.0585142,32.13767634,292.0318723,991.9655964,496.8925729,502.9460919,398.3113247,383.5559033,464.3489918,573.0205544,356.747851,770.0316824,947.2403681,558.7772064
"405","Path402",NA,NA,NA,NA,0.325833904043269,"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis",1061.89777,2758.616688,1843.326289,1038.13792,690.6017016,806.213201,2189.84601,502.909198,1596.330597,1013.270371,598.5615365,390.3534767,134.0670122,1312.980095,1453.320983,1249.873792,837.1291592,578.7141735,1161.43438,2015.074496,900.9138503,1129.71837,1767.207701,1480.05084
"406","Path403",NA,NA,NA,NA,0.279622997903734,"PWY-7337: 10-cis-heptadecenoyl-CoA degradation (yeast)",0,204.6260807,47.31227101,0,0,0,150.8069076,31.5734896,109.1578727,67.91090781,109.9662097,27.28008602,0,114.3096575,24.34761835,0,38.16214411,11.45084224,31.84608335,87.5823326,49.97270977,39.14483487,59.89580268,56.14235066
"407","Path404",NA,NA,NA,NA,0.279622997903734,"PWY-7338: 10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)",0,204.6260807,47.31227101,0,0,0,150.8069076,31.5734896,109.1578727,67.91090781,109.9662097,27.28008602,0,114.3096575,24.34761835,0,38.16214411,11.45084224,31.84608335,87.5823326,49.97270977,39.14483487,59.89580268,56.14235066
"408","Path405",NA,NA,NA,NA,0.707209508823675,"PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)",0,239.0685309,49.21480234,0,0,0,169.7644997,24.85683773,0,75.649173,122.2665111,0,0,123.448234,26.01391535,0,21.68732102,0,0,27.48174762,0,26.04409817,47.79194867,61.63535242
"409","Path406",NA,NA,NA,NA,0.776426775351584,"PWY-7342: superpathway of nicotine biosynthesis",0,42.37591898,81.94181655,0,49.48382962,0,41.56837203,62.56608302,0,0,0,0,0,0,0,0,0,37.61619867,0,0,0,0,0,0
"410","Path407",NA,NA,NA,NA,0.239956000618034,"PWY-7345: superpathway of a0erobic sucrose degradation",407.9723468,3237.860117,1404.10107,245.5297728,468.1330498,118.0060152,1205.289135,531.4025186,899.3162368,1070.188054,613.4146991,0,187.4810146,821.1185004,969.3153695,73.91210429,172.1615362,419.9417052,828.0201203,1454.008789,471.3216079,1058.90648,1376.643299,923.0698164
"411","Path408",NA,NA,NA,NA,0.338269005265864,"PWY-7347: sucrose biosynthesis III",0,0,0,0,0,0,0,0,33.78261207,0,0,0,0,0,0,0,12.07503462,12.09941621,0,0,0,13.1234249,0,0
"412","Path409",NA,NA,NA,NA,0.454960495383537,"PWY-7356: thiamine diphosphate salvage IV (yeast)",172.5188775,830.7452492,589.5494925,348.7524616,158.5239319,107.2476884,670.2307474,197.4863578,637.231951,53.9509533,370.305383,62.24331672,174.8259556,370.9886296,133.9407938,264.0152389,318.7648468,142.4682245,212.3497079,355.896671,191.1414411,168.8148655,386.2696959,257.4195861
"413","Path410",NA,NA,NA,NA,0.587120756279221,"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)",728.8272766,2665.708489,1836.047825,837.8006786,833.7181956,945.6094643,1696.494649,605.1247265,1089.796008,553.4940587,597.446096,294.8204206,387.6490743,799.3053128,947.5528995,952.7613959,664.2759239,404.8324631,732.3667865,681.8606731,367.4887629,633.4077813,906.0639761,1004.756283
"414","Path411",NA,NA,NA,NA,0.8308831209001,"PWY-7371: 1,4-dihydroxy-6-0phthoate biosynthesis II",4609.53708,3073.895991,4766.084086,4825.412738,4188.649275,5033.340001,5307.882094,3547.547202,3831.101915,3321.487458,3292.268476,2176.625943,1929.522299,3392.241753,4872.018082,5497.095504,2940.71398,4029.247183,2993.298644,3919.846326,3168.246994,4484.218132,3510.80906,4154.33851
"415","Path412",NA,NA,NA,NA,0.474399314885504,"PWY-7374: 1,4-dihydroxy-6-0phthoate biosynthesis I",81.75611964,1600.209585,438.0671331,127.0698584,61.35398956,54.85951599,99.28997882,258.437587,135.6389675,0,0,76.46705277,0,363.8924086,112.3318276,150.8199932,0,132.9896514,0,192.0639316,0,117.5823831,151.115416,22.90534444
"416","Path413",NA,NA,NA,NA,0.20885122511997,"PWY-7376: cob(II)yri0te a,c-diamide biosynthesis II (late cobalt incorporation)",0,478.0636942,0,0,0,0,13.67194955,0,121.8479027,0,0,0,0,20.09556701,29.84745411,0,0,0,0,0,0,0,58.66681605,0
"417","Path414",NA,NA,NA,NA,0.258089095591809,"PWY-7383: a0erobic energy metabolism (invertebrates, cytosol)",3154.70702,8657.284972,5594.915233,3520.180136,3533.131302,3661.57333,5670.720211,2397.354886,4526.00931,3745.787622,3896.173807,1844.021961,1981.66935,4395.624923,4853.577943,4189.174736,3576.511435,3524.930534,3283.222889,4522.966279,3148.170232,4412.091726,4799.878165,4078.776415
"418","Path415",NA,NA,NA,NA,0.41325191406246,"PWY-7384: a0erobic energy metabolism (invertebrates, mitochondrial)",0,0,0,0,0,0,64.75881511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","Path416",NA,NA,NA,NA,0.539394655021966,"PWY-7385: 1,3-propanediol biosynthesis (engineered)",0,44.72953283,0,0,0,0,0,0,0,0,0,0,21.17251029,0,0,0,0,0,0,0,0,0,0,0
"420","Path417",NA,NA,NA,NA,0.74626303593164,"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",0,110.7182067,26.35513739,0,36.52724472,63.38168351,135.1644241,20.84010483,64.59731615,0,73.0783592,57.97126982,0,281.1557424,89.24487822,30.99405793,0,0,0,0,0,0,0,0
"421","Path418",NA,NA,NA,NA,0.41325191406246,"PWY-7389: superpathway of a0erobic energy metabolism (invertebrates)",0,0,0,0,0,0,100.0452677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","Path419",NA,NA,NA,NA,0.548569738557759,"PWY-7392: taxadiene biosynthesis (engineered)",429.9287838,798.3637148,184.2080345,143.0916222,170.5043613,337.0315421,830.8074858,0,0,131.2769222,68.34100001,32.23706318,112.3569754,282.4105201,339.6604384,348.9960864,180.8227483,159.8897222,38.60639565,33.15060837,71.02004684,161.7223547,278.3864185,0
"423","Path420",NA,NA,NA,NA,0.870162198846258,"PWY-7396: butanol and isobutanol biosynthesis (engineered)",0,416.9442347,0,57.14399087,35.40481603,37.63415042,224.4099102,38.63997843,17.20639016,0,0,0,0,39.388577,0,0,39.76793606,0,10.6792226,0,0,20.29989397,56.59503859,176.5664818
"424","Path421",NA,NA,NA,NA,0.192691252665507,"PWY-7400: L-arginine biosynthesis IV (archaebacteria)",7690.024296,10590.73715,11772.80751,7466.754115,7401.67623,8688.514982,11280.96493,6026.678281,11421.07582,8783.171054,9772.012385,5013.360858,4913.754462,9701.704259,10187.19709,9117.812211,8603.489179,6102.475143,8509.599593,11028.86096,7468.020009,10576.15202,11631.74312,8079.648685
"425","Path422",NA,NA,NA,NA,0.580135211748964,"PWY-7401: croto0te fermentation (to acetate and cyclohexane carboxylate)",28.37783301,0,0,0,0,32.98209465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","Path423",NA,NA,NA,NA,0.413251914062459,"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",0,89.89331541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","Path424",NA,NA,NA,NA,0.793323515248332,"PWY-7413: dTDP-6-deoxy-&alpha;-D-allose biosynthesis",26.11146034,0,45.51806065,0,57.958024,27.54784468,38.23448169,0,366.5938759,465.6624316,501.0401796,380.7913759,259.5541484,204.4356622,29.6214537,0,528.3508222,0,410.3296638,438.8876234,398.9680294,700.8723459,417.4761924,24.16537423
"428","Path425",NA,NA,NA,NA,0.515399051677611,"PWY-7431: aromatic biogenic amine degradation (bacteria)",0,711.8053144,33.8575803,0,0,0,351.9002591,0,0,15.49462437,64.56053758,0,0,36.01351465,0,0,0,0,30.91480048,0,0,19.12744097,13.968661,0
"429","Path426",NA,NA,NA,NA,0.431275011360828,"PWY-7456: &beta;-(1,4)-man0n degradation",29.80385771,54.00676121,96.94445748,0,0,0,0,0,45.50927332,15.48907209,0,15.26862232,0,149.3766367,0,0,0,0,0,12.70240216,0,0,112.1843018,0
"430","Path427",NA,NA,NA,NA,0.703431643841885,"PWY-7480: 2,3-dihydroxybenzoate degradation",0,49.63254522,108.9394427,0,0,0,16.57875964,13.80649582,11.60445376,3.187781324,0,0,0,60.9122454,5.422152319,0,0,0,0,0,0,0,15.40794188,0
"431","Path428",NA,NA,NA,NA,0.420653826875085,"PWY-7560: methylerythritol phosphate pathway II",3570.011614,3795.873486,4417.023739,3571.576144,3376.406724,3658.68613,4658.468274,3192.113542,4956.72135,4016.02995,3829.070503,2128.132849,1867.937453,4588.971386,4325.308802,4091.770105,3180.822214,2896.015096,3464.848149,4611.622343,2724.74198,4583.279493,5152.874717,3621.3653
"432","Path429",NA,NA,NA,NA,0.248501011685144,"PWY-7574: propanoyl-CoA degradation II",0,18.86054555,0,0,8.433295858,0,0,19.70096507,8.131950145,0,0,0,0,0,17.28683628,0,0,0,0,0,0,0,6.700266732,12.55079574
"433","Path430",NA,NA,NA,NA,0.206011776733541,"PWY-7616: methanol oxidation to carbon dioxide",17.9536199,155.4589571,149.9359784,80.58688268,60.78721914,158.7474861,143.0485932,13.01550449,101.3890457,77.99557962,103.868102,89.87302306,42.93899847,141.1641013,110.1898902,161.4386355,146.0688167,169.8141825,92.07394862,201.0505621,161.0766726,169.4818497,0,178.243392
"434","Path431",NA,NA,NA,NA,0.413251914062461,"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis",0,0,0,0,0,0,0,0,17.32265944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","Path432",NA,NA,NA,NA,0.374803893737787,"PWY-7663: gondoate biosynthesis (a0erobic)",8795.051546,21496.73698,15150.72732,8285.138354,9225.366515,10779.3858,16498.46871,8199.009411,11718.63038,9311.535681,10042.68745,5469.71409,6120.137903,10639.22131,12315.13699,11723.30172,8532.976916,7923.326955,8820.370783,10981.66203,7421.430762,10518.19672,12579.3882,10543.63744
"436","Path433",NA,NA,NA,NA,0.396472802032178,"PWY-7664: oleate biosynthesis IV (a0erobic)",5412.23207,13262.1604,9451.073356,5263.102092,6204.806972,6357.109088,9840.49932,4560.154539,7702.89777,4858.313278,5745.758186,2835.213399,3717.783586,6859.468301,7714.235312,6849.999568,5472.247825,4837.849141,5678.620306,6066.64145,3719.371233,5470.568561,8139.401962,6846.577478
"437","Path435",NA,NA,NA,NA,0.41325191406246,"PWY-7717: 3-hydroxy-4-methyl-anthranilate biosynthesis I",0,0,0,17.52075908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","Path436",NA,NA,NA,NA,0.41325191406246,"PWY-7723: bacterial bioluminescence",0,124.4830779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","Path437",NA,NA,NA,NA,0.118123347033431,"PWY-7731: superpathway of photosynthetic hydrogen production",32.1162007,0,64.38863597,68.67025242,9.354940645,78.09879342,123.248894,20.1221196,69.8738704,37.92244625,57.94224386,35.70939936,65.88451238,72.88438832,88.10925013,25.23599364,100.8153398,25.7470524,46.71527673,20.8189269,71.1686712,151.8776948,74.49842291,25.03805122
"440","Path438",NA,NA,NA,NA,0.224451121209358,"PWY-7761: 0D salvage pathway II (PNC IV cycle)",184.7553041,1722.072931,638.7443533,148.2535128,155.9118874,248.8729245,665.0756931,177.3947431,668.53978,487.7323537,758.5253134,307.8673153,305.3533247,1019.860294,213.9436464,189.2091468,368.8443986,262.3609425,425.6296184,1203.675982,319.250518,661.42411,684.7525901,418.4774792
"441","Path439",NA,NA,NA,NA,0.153219536856399,"PWY-7783: plasmalogen degradation",0,891.3092435,0,0,0,0,0,0,288.397123,0,61.23334012,0,0,0,0,0,0,0,0,0,0,0,81.74052088,0
"442","Path440",NA,NA,NA,NA,0.552891591371919,"PWY-7787: L-threitol degradation",0,12.93459279,120.7954361,0,0,0,7.72121401,0,18.52778113,0,0,0,0,0,9.063547862,0,0,0,16.49993931,0,0,0,0,0
"443","Path441",NA,NA,NA,NA,0.270642314435863,"PWY-7790: UMP biosynthesis II",8705.114241,14958.84674,13282.71362,8893.982969,8616.668125,9898.84125,13157.68249,7583.918992,11027.57494,8417.877212,8632.025535,4556.578844,4206.323843,9506.99767,10869.75679,10459.31436,7179.421937,7619.341012,7726.012471,10485.24298,6537.394066,9726.502343,11111.75267,8977.41495
"444","Path442",NA,NA,NA,NA,0.270966959216033,"PWY-7791: UMP biosynthesis III",8700.245429,14957.55697,13282.71362,8893.982969,8616.668125,9898.84125,13157.68249,7583.918992,11027.57494,8417.877212,8632.025535,4556.578844,4206.323843,9506.99767,10869.75679,10459.31436,7179.421937,7619.341012,7726.012471,10485.24298,6537.394066,9726.502343,11111.75267,8977.41495
"445","Path443",NA,NA,NA,NA,0.231221819696177,"PWY-7805: (aminomethyl)phospho0te degradation",0,0,0,0,13.66221596,0,0,0,42.98617161,14.3081931,0,0,0,0,0,0,0,0,11.94311502,31.82865994,0,0,0,0
"446","Path444",NA,NA,NA,NA,0.730441643358869,"PWY-7807: glyphosate degradation III",0,0,0,0,19.37767528,0,37.2708902,16.26990994,188.9461751,102.282294,15.49078473,0,0,152.0528712,12.52375251,0,0,0,63.03355016,110.9576951,55.55597374,0,174.5470266,22.39975174
"447","Path445",NA,NA,NA,NA,0.376248623812483,"PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)",0,0,21.26642419,8.761238158,0,0,0,0,15.16837179,0,17.04119785,0,0,0,0,0,12.63207372,0,31.45987111,45.91950991,13.71841272,39.08727117,0,0
"448","Path446",NA,NA,NA,NA,0.174456898834653,"PWY-7851: coenzyme A biosynthesis II (eukaryotic)",2713.587855,9593.324101,5741.825369,2427.365041,2865.641846,3048.938799,4950.231073,2521.479683,4652.227314,2729.752369,3113.41769,1554.160334,1635.228404,3497.534399,4138.83393,3223.351467,2543.750819,2427.427722,2892.220185,3992.961355,2156.328388,3470.576312,4437.728074,2929.369671
"449","Path447",NA,NA,NA,NA,0.200489948087208,"PWY-7854: crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)",850.1131978,1384.723721,1336.443706,966.2843138,976.7814238,1017.420917,1715.602666,957.755538,2118.027229,1792.276115,1841.582842,489.4718133,502.1684775,1379.466183,1261.652047,1165.835791,1577.542581,1222.13779,1347.965517,1601.857326,1427.361779,2181.838699,1548.957589,1035.998675
"450","Path448",NA,NA,NA,NA,0.521963755549384,"PWY-7858: (5Z)-dodecenoate biosynthesis II",4077.725008,8782.54239,6691.075474,3998.557054,4722.437546,4732.75492,6731.150893,3408.988236,5010.369422,3026.269865,3526.444255,1759.762438,2755.490653,4531.22293,5891.449827,5202.154166,3839.231491,3650.36556,3796.905157,3884.864693,2391.658538,3512.479377,5235.557221,4920.72538
"451","Path449",NA,NA,NA,NA,0.41325191406246,"PWY-7873: D-erythro0te degradation II",0,0,0,0,0,0,52.99969283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","Path450",NA,NA,NA,NA,0.41325191406246,"PWY-7874: L-threo0te degradation",0,0,0,0,0,0,52.48173241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","Path451",NA,NA,NA,NA,0.477602105214835,"PWY-7883: anhydromuropeptides recycling II",12.41220766,852.030674,0,0,15.13955264,0,210.5415486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","Path452",NA,NA,NA,NA,0.41325191406246,"PWY-7902: glucosylglycerol biosynthesis",0,571.6419545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","Path453",NA,NA,NA,NA,0.533376267000156,"PWY-7942: 5-oxo-L-proline metabolism",719.9017773,2825.327333,1547.896486,991.6350635,1372.78389,957.1312887,1412.332714,1148.871633,2221.740743,1090.522148,1400.909206,536.7232293,880.1324176,1953.654788,1455.603021,1273.213752,1614.802589,824.4334191,1442.555926,1265.753669,668.2255057,1225.999779,2254.616542,1525.320926
"456","Path454",NA,NA,NA,NA,0.302261335842063,"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)",5224.354766,11906.8185,7821.153886,4910.671598,5162.884287,5453.453763,7656.246701,4205.091945,6198.174482,3879.409389,4577.87016,1687.995165,2152.97894,5494.071303,6121.13871,5761.381903,3675.560573,4540.528391,4082.421768,4916.104355,2941.009224,4992.888112,6768.694507,4884.602622
"457","Path455",NA,NA,NA,NA,0.199834023334869,"PWY-7977: L-methionine biosynthesis IV",9454.846509,14781.46111,14107.53624,9755.544865,8886.201539,10398.76481,14004.71399,7519.808147,12712.97576,10493.02409,11013.70185,6181.209931,5548.544226,11901.831,12325.73991,11106.63971,10080.97587,8106.266167,10103.00669,13351.73108,8872.583522,13076.5412,14171.98272,9934.201092
"458","Path456",NA,NA,NA,NA,0.487035969312864,"PWY-7992: superpathway of me0quinol-8 biosynthesis III",651.0084028,2235.655283,816.4414376,720.9447451,648.6656451,1028.54019,1169.474783,880.3840976,1576.522478,1002.551823,1064.038403,433.7076135,445.5869093,1381.056533,1139.895292,1324.322812,758.5729221,525.8572094,1012.560224,908.463012,697.1423332,1286.703624,1882.726759,767.7500258
"459","Path457",NA,NA,NA,NA,0.442965838620914,"PWY-8004: Entner-Doudoroff pathway I",769.0042884,3618.565606,2250.401874,742.2385673,719.8617652,889.021297,1858.267789,1030.095445,1628.92104,894.2042294,894.2572389,494.9942837,368.4702576,1569.549599,1306.272525,996.8112722,587.6289006,1009.061703,778.2768464,1272.992077,580.7100554,986.3397189,1122.3706,1680.190566
"460","Path458",NA,NA,NA,NA,0.770265183250894,"PWY-8011: L-serine biosynthesis II",202.0128741,63.60077465,394.8089971,206.833875,269.0910116,201.7404799,597.750715,152.5765342,59.13890802,14.56133944,108.1256439,20.34960338,10.95759226,141.5742103,280.1685836,358.278558,62.1225163,223.3107338,57.38659268,55.10954676,63.91000858,168.2631343,54.95560326,275.8085023
"461","Path459",NA,NA,NA,NA,0.520341923844841,"PWY-801: homocysteine and cysteine interconversion",272.9701155,1208.163875,1154.458967,426.4578594,342.9636534,477.1302324,849.0263013,425.0428993,1369.983898,1080.037126,1177.610907,698.0977628,506.77896,1219.224599,710.1023649,529.7713528,970.2792827,567.4415886,869.6397484,1406.343903,793.792872,1327.461693,1459.572493,678.9790183
"462","Path460",NA,NA,NA,NA,0.425088915664372,"PWY-8073: lipid IVA biosynthesis (P. putida)",553.2760089,4714.618138,1637.102139,516.6057632,447.8062001,553.1576618,1021.066059,236.065908,526.1499007,271.4891495,412.0236531,70.6333684,21.23688036,311.2169421,433.096464,652.4460552,38.68901964,138.7374131,166.5710958,232.2618629,121.059103,77.85395021,533.6117027,693.9901305
"463","Path461",NA,NA,NA,NA,0.413251914062459,"PWY-8085: picoli0te degradation",0,22.98062525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","Path462",NA,NA,NA,NA,0.463121688073138,"PWY-8090: D-apio0te degradation II (RLP decarboxylase)",0,0,178.3982539,0,0,0,12.28946015,0,11.80213648,0,0,0,0,0,5.6516633,0,0,0,0,0,0,0,0,0
"465","Path463",NA,NA,NA,NA,0.951336624900839,"PWY-8112: factor 420 biosynthesis I (archaea)",0,0,74.53412575,0,13.73594254,25.5503554,55.44304052,28.4576342,177.1877985,0,0,13.49892408,65.15107597,144.548053,0,0,17.04197433,0,0,107.2461212,0,121.8209116,97.57398019,54.65560404
"466","Path464",NA,NA,NA,NA,0.0553608516635745,"PWY-8113: 3PG-factor 420 biosynthesis",0,0,0,0,0,20.34772009,25.6501632,8.328519075,0,0,0,0,10.43374092,0,0,0,0,0,0,0,0,9.20482777,0,8.915020797
"467","Path465",NA,NA,NA,NA,0.665725485170171,"PWY-8131: 5'-deoxyadenosine degradation II",207.7160303,294.8405199,437.1148476,325.5560243,416.5534316,385.0201118,606.9233685,378.2441277,546.3134494,256.1589851,295.8995187,209.0435724,115.305542,251.7233673,364.5762716,420.4174352,23.75503327,174.1982962,194.9572951,203.8490749,146.5564295,179.6213562,616.2097731,504.7863652
"468","Path466",NA,NA,NA,NA,0.41325191406246,"PWY-8173: anteiso-branched-chain fatty acid biosynthesis",0,108.2921673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","Path467",NA,NA,NA,NA,0.41325191406246,"PWY-8174: odd iso-branched-chain fatty acid biosynthesis",0,108.2921673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","Path468",NA,NA,NA,NA,0.41325191406246,"PWY-8175: even iso-branched-chain fatty acid biosynthesis",0,108.2921673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","Path469",NA,NA,NA,NA,0.319926975262527,"PWY-8178: pentose phosphate pathway (non-oxidative branch) II",6025.137048,8963.928138,9100.357835,5856.89265,5655.493802,6943.525581,8997.073616,4632.613221,8094.440015,6310.043215,6691.772783,3362.44331,3628.601659,7526.776812,7180.825742,7289.819764,6114.971951,4906.389674,6476.583681,8265.950925,5157.565108,7945.000795,8772.680327,6515.041534
"472","Path470",NA,NA,NA,NA,0.844259431259457,"PWY-8181: 2-methyl-branched fatty acid &beta;-oxidation",0,112.1649041,415.7780076,0,0,169.3400012,251.5127051,0,71.09812618,33.12934498,28.79343885,26.17038057,0,39.94321735,68.84991697,107.9815833,54.01042623,91.8925784,66.12692168,108.9146458,0,32.0516412,17.29475719,224.7722047
"473","Path471",NA,NA,NA,NA,0.822591851839445,"PWY-8182: valproate &beta;-oxidation",0,107.4162362,561.2500945,0,0,220.6396246,240.0190458,0,68.92653146,31.73689369,25.6603666,42.43456498,0,61.16940732,81.66398417,120.4319941,89.0990066,147.6061845,63.53445148,118.0970069,0,33.7391606,15.97012255,279.9130191
"474","Path472",NA,NA,NA,NA,0.480545682341663,"PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)",4305.322776,6136.427458,9391.303855,4267.716842,4149.34043,5343.487391,7842.139141,3676.912458,8972.610502,6911.511742,7600.394993,3489.005084,3515.262614,7524.729339,6432.578329,6181.232292,6427.16757,4714.503192,6585.217876,8745.70909,5176.959812,8217.761742,8639.582132,6129.856677
"475","Path473",NA,NA,NA,NA,0.982988871148318,"PWY-8188: L-alanine degradation VI (reductive Stickland reaction)",32.0318018,176.5011745,181.9877487,39.82224407,0,0,120.1959969,0,0,0,47.71774212,0,0,52.73612884,0,0,0,36.68285924,13.69598794,0,0,50.30714616,0,259.7969821
"476","Path474",NA,NA,NA,NA,0.982988871148318,"PWY-8189: L-alanine degradation V (oxidative Stickland reaction)",32.0318018,176.5011745,181.9877487,39.82224407,0,0,120.1959969,0,0,0,47.71774212,0,0,52.73612884,0,0,0,36.68285924,13.69598794,0,0,50.30714616,0,259.7969821
